date,name,description,loss_usd,attack_method,reference,year,ours_match
2023-08-01,LeetSwap,"The axlUSD/WETH pool in LeetSwap, the largest DEX on the Base chain, suffered a price manipulation attack and has suspended trading for investigation. It appears that 342.5 ETH (~$624,000) was exploited. On August 3, LeetSwap stated that it had withdrawn about 400 ETH from the risky liquidity pool. According to the analysis of SlowMist, the main cause of this attack was that the _transferFeesSupportingTaxTokens function in the Pair contract was externally callable. This function allowed the transfer of any specified tokens in the contract to the address that collects fees. The attacker initiated a normal small-swap operation first to acquire the necessary tokens for the next swap. Then, the attacker called the _transferFeesSupportingTaxTokens function to transfer almost all of the tokens of one of the Pair to the address collecting fees, causing an imbalance in the Pair&#39;s liquidity. Finally, the attacker called the sync function to balance the pool and performed a reverse swap to take more ETH than expected.",624000.0,Price Manipulation,https://twitter.com/LeetSwap/status/1686190488506769408,2023,LeetSwap
2023-07-30,JPEG&#39;d,"The NFT lending platform JPEG&#39;d was hacked, and JPEG tokens fell by 40% in a short period of time, with a loss of at least about $10 million. The root cause is re-entry. When the attacker calls the remove_liquidity function to remove liquidity, he adds liquidity by re-entering the add liquidity function. Because the balance update is before re-entering the add_liquidity function, the price calculation is wrong. JPEG&#39;d tweeted that the PETH-ETH curve pool was attacked. The vault contract that allows NFTs to be borrowed is safe and still functioning. NFT and treasury fund security. The JPEG&#39;d contract has not been hacked and is safe. On August 5, JPEG&#39;d tweeted that the DAO multi-signature address confirmed receipt of 5494.4 WETH, and the address owner who recovered funds from the pETH vulnerability received a 10% white hat bounty, which is 610.6 WETH.",11363266.0,Reentrancy Attack,https://www.panewslab.com/zh/sqarticledetails/670e3s1g.html,2023,
2023-07-30,Curve Finance,"Curve Finance tweeted that many stablecoin pools (alETH/msETH/pETH) using Vyper 0.2.15 were attacked due to a faulty recursive lock. crvUSD contracts and other fund pools are not affected. As of now, the Curve Finance stablecoin pool hack has caused a cumulative loss of $73.5 million to Alchemix, JPEG&#39;d, MetronomeDAO, deBridge, Ellipsis, and CRV/ETH pools. On August 6, Alchemix tweeted that the Curve Finance hacker had returned all of Alchemix&#39;s funds in the Curve pool. On August 19, MetronomeDAO stated that a MEV bot named &quot;c0ffeebabe&quot; had recovered most of the stolen funds and returned them to Metronome.",25123594.0,Affected by  Vyper Vulnerability,https://www.panewslab.com/zh/sqarticledetails/wu339f1f.html,2023,Bald
2023-07-30,Alchemix,"DeFi lending protocol Alchemix said on Twitter that after receiving notification from Curve Finance that the altH/ETH pool was attacked due to a Vyper bug, Alchemix quickly began removing AMO-controlled liquidity from the Curve pool through the AMO contract. The exploit was performed on the Curve pool contract. The Alchemix smart contract has not been compromised in any way and funds are safe. executed on the contract. Three transactions are required: unstake LP tokens from Convex, withdraw alETH from Curve pool, and withdraw ETH from Curve pool. The first transaction above has been executed, and after the second transaction is executed, 8000 ETH is removed from the Curve pool. This means that there is still about 5,000 ETH liquidity controlled by AMO in the Curve pool. In the process of removing the remaining liquidity, the alETH/ETH Curve pool was drained by the attacker. Currently, the alETH reserve has lost about 5,000 ETH. On September 4th, Alchemix issued a document stating that a white hat MEV robot operator has returned 43.3 ETH profits obtained through arbitrage from the Curve alETH/ETH pool attack incident, which will be added to the redistribution of funds.",35315843.0,Affected by Vyper Vulnerability,https://twitter.com/AlchemixFi/status/1685737632133971968,2023,Curve
2023-07-28,Pond0x,"A serious flaw in Pond0x, the Pepe the Frog-branded MEME coin launched by Pauly0x, caused traders to lose at least $2.2 million after it was discovered that anyone could transfer tokens belonging to someone else. People quickly started scrambling to steal money from each other. Pauly0x responded by blaming traders who were buying and selling tokens, with various Twitter posts the next day saying he was teaching people a lesson that it wasn’t his fault that people lost money. He wrote to angry traders accusing him of rug pulling. He added a message to the website: &quot;GREED KILLS&quot;.",2200000.0,Contract Vulnerability,https://twitter.com/YazanXBT/status/1684971383590199325,2023,Kannagi Finance
2023-07-27,Carson,"The BSC ecology Carson was attacked and lost about $145,000. At present, the price of Carson tokens has dropped by 96%, and the attacker has exchanged the stolen assets for 600 BNB and transferred them to Tornado Cash. The attacker repeatedly called the swapExactTokensForTokensSupportingFeeOnTransferTokens function in the 0x2bdf...341a contract (not open-source) through flash loans, swapped for BUSD and burned Carson in the pair, then repeatedly inflated the price of Carson for profit.",145000.0,Flash Loan Attack,https://twitter.com/BeosinAlert/status/1684393202252402688?s=20,2023,Carson
2023-07-25,Palmswap,"The Palmswap project on the BSC chain was attacked, and the attacker made a profit of more than 900,000 US dollars. According to the analysis of SlowMist, this attack was due to the fact that the authority control function of the core function was not enabled, and the price calculation model of the liquidity token was designed too simply, depending only on the number of USDT tokens in the treasury and the total supply, resulting in the attacker can use flash loans to maliciously manipulate prices to obtain unexpected profits. On July 28, Palmswap tweeted that 80% of the stolen funds had been returned, and the remaining 20% was used as a bug bounty for hackers.",900000.0,Flash Loan Attack,https://mp.weixin.qq.com/s/qoZaQbPZMx4nuP-I8EgCEA,2023,Palmswap
2023-07-25,Eralend,"On July 25th, according to reports from several users, Eralend, the lending protocol on Zksync, was attacked by lightning loans, and it is currently unable to borrow, but it can be proposed temporarily. On July 26, EraLend released the progress of the attack. EraLend stated that the attacker manipulated the price of the oracle machine, resulting in the USDC mining pool being used for about 2.76 million US dollars. All other pools remain safe and unaffected. The attackers used multiple bridges to spread the exploited funds across multiple wallets on various chains.",2760000.0,Flash Loan Attack,https://twitter.com/Era_Lend/status/1683897328938389505,2023,Conic Finance
2023-07-22,Conic Finance,This second attack was unrelated to the ETH Omnipool&#39;s re-entrancy exploit. The attacker was able to realize a profit of approximately $300k by exploiting the crvUSD Omnipool. We will share more updates as we continue to investigate.,300000.0,Flash Loan Attack,https://twitter.com/ConicFinance/status/1682524319518269440,2023,ArcadiaFi
2023-07-22,CoinsPaid,"Recently, Estonian encrypted payment service provider CoinsPaid said it suffered a cyber attack and $37.3 million worth of cryptocurrency was stolen. Although the attack caused significant financial losses to the company and had many adverse effects on the usability of the payment platform, the company stated that customer funds are still safe and the incident will not have a significant impact on the company&#39;s business. CoinsPaid said the attack was initiated by the Lazarus hacking group, and their goal was to obtain higher cash. On July 26, SlowMist tweeted that CoinsPaid, Atomic and Alphapo attackers may all be the North Korean hacker organization Lazarus Group.",37300000.0,Unknown,https://coinspaid.com/tpost/0zx28tmj51-coinspaid-is-back-to-processing-after-be,2023,Curve
2023-07-21,Conic Finance,"On July 21, Conic Finance ’s ETH omnipool was hit by a series of small hacks that cost around $3.2 million. Conic Finance issued an update on the attack, saying, “The root cause of the attack is due to an incorrect assumption about the address returned by the ETH’s Curve meta-registry in the Curve V2 pool, which enables reentrancy attacks and is deploying fixes for the affected contracts.",3200000.0,Reentrancy Attack,https://twitter.com/ConicFinance/status/1682385596700844032,2023,Conic Finance
2023-07-18,BNO,"BNO suffered a flash loan attack on BNBChain, resulting in a loss of about $500,000 due to business logic problems. The root cause of the attack is a problem with the reward calculation mechanism in the pool that supports NFT and ERC20 token rights. The pool has an &quot;emergencyWithdraw&quot; function that allows users to withdraw their ERC20 token stake immediately. Crucially, however, this feature does not process or interpret NFT stake records. Attackers exploited this flaw by depositing NFTs and ERC20 tokens into a pool and then executing the &quot;emergencyWithdraw&quot; function specifically for their ERC20 tokens. By doing so, an attacker can bypass the reward calculation check, effectively manipulating the system to his advantage. Through this manipulation, an attacker is able to clear a user&#39;s &quot;reward debt,&quot; earn undeserved rewards, and cause significant financial damage to the mining pool and its users.",500000.0,Flash Loan Attack,https://blog.solidityscan.com/bno-hack-analysis-15436d73e44e,2023,BNO
2023-07-18,APEDAO,"APEDAO on the BNB chain was attacked and the loss was approximately $7,000. The attacker transferred APEDAO to the pair contract. The APEDAO contract mistook the attacker&#39;s behavior as a selling operation and gradually accumulated a value named &quot;amountToDead&quot;. The attacker repeatedly transferred APEDAO and then used the skim function to withdraw excess tokens. Eventually, the attacker calls the godead function to destroy APEDAO held in the pairing contract, causing the token price to rise.",7000.0,Contract Vulnerability,https://twitter.com/BeosinAlert/status/1681316257034035201,2023,APEDAO
2023-07-13,Ethscriptions.com,"Ethscriptions.com was hacked, and about 123 individual addresses lost a total of about 202 Ethscriptions. In terms of value, it is unclear how much the attack caused. Based on the current lowest price of $14, the loss is at least $2,828. Ethscriptions creator Tom Lehman stated that this is not a vulnerability in the Ethscriptions protocol. This is a vulnerability in a specific smart contract (0x3ca843b98a2fe8ef69bb0f169afad3812c275f5e). The protocol itself and other applications running on it are not affected in any way. Meanwhile, Lehman claimed responsibility for the attack, explaining that the vulnerability can be traced back to a smart contract he and Indelible Labs co-founder Michael Hirsch created. It is reported that a small piece of code included in it allows people to withdraw Ethscriptions that do not belong to them from the market. Lehman also said that the Ethscriptions.com marketplace will be relaunched and that he has been in touch with many users affected by the bug.",2828.0,Contract Vulnerability,https://twitter.com/dumbnamenumbers/status/1679259067833786374,2023,APEDAO
2023-07-12,Platypus,"The Avalanche project Platypus has been attacked again. According to the analysis of SlowMist, since the price difference between the two pools was not taken into account during the token exchange via CoverageRatio, it resulted in users being able to arbitrage by depositing USDC and then withdrawing more USDT. Arbitrageurs have arbitraged around 50,000 USDC in this way.",50000.0,Arbitrage attack,https://snowtrace.io/address/0xc64afc460290ed3df848f378621b96cb7179521a,2023,Platypus
2023-07-12,WGPT Token,"On July 12th, WGPT Token suffered from a flash loan attack, resulting in losses of ~$82.5k. Address (BSC): 0x1f415255f7E2a8546559a553E962dE7BC60d7942.",82500.0,Flash Loan Attack,https://bscscan.com/address/0x1f415255f7e2a8546559a553e962de7bc60d7942,2023,WGPT
2023-07-11,LibertiVault,"The LibertiVault contract was attacked, losing about 123 ETH and 56,234 USDT on Polygon, worth about $290,000; 35 ETH and 96,223 USDT on Ethereum, worth about $160,000. Total damages exceeded $450,000. Attackers exploited a reentrancy vulnerability in the LibertiVault contract to repeatedly call the deposit function, manipulate the contract balance, and mint tokens based on incorrect balance calculations.",450000.0,Reentrancy Attack,https://www.odaily.news/newsflash/329192,2023,Arcadia V1
2023-07-11,Rodeo Finance,"The Arbitrum ecological leverage income agreement Rodeo Finance caused hackers to steal about $1.7 million due to price oracle manipulation, and currently about $816,000 has been recovered in the form of unshETH.",1700000.0,Price Manipulation,https://medium.com/@Rodeo_Finance/rodeo-post-mortem-overview-f35635c14101,2023,Palmswap
2023-07-10,Arcadia Finance,"Arcadia Finance has been attacked on Ethereum and Optimism, with total profits of $400K. The root cause is that in function vaultManagementAction, the attacker can first transfer all the asset to his own controlled contract and re-entry the function liquidateVault to liquidiate the vault. In this case, the global variable &quot;isTrustedCreditorSet&quot; will be set as false and the Collateral check can be bypassed.",455000.0,Contract Vulnerability,https://twitter.com/Phalcon_xyz/status/1678270672911605760,2023,Arcadia V1
2023-07-09,CivFund,"CivFund&#39;s ETH contract was attacked and lost $180,000. The attacker calls uniswapV3MintCallback to transfer funds approved by other users. Please revoke approval for the contract under attack as soon as possible.",180000.0,Contract Vulnerability,https://twitter.com/revokecash/status/1677729762653995011?s=46&amp;t=DLwbX9Nw4QECiyZQ0av-fg,2023,CIVNFT (CivTrade — CivFund Ecosystem)
2023-07-07,Multichain,"Around $126 million worth of tokens have been withdrawn from the Multichain bridge on the Fantom network. 7,200 WETH (approximately $13.7 million) and $4 million in stablecoin DAI (the above four tokens are worth more than $100 million), which also includes other tokens such as Chainlink, YFI, Wootrade Network, and UniDex’s total supply nearly a quarter. Assets also appear to be moving on Multichain’s Moonriver bridge, including 4.8 million USDC and 1 million USDT. Dogechain also experienced abnormal fund flows, and at least 660,000 USDC were sent to the same wallet as Moonriver&#39;s fund flows. Multichain tweeted that the “team is unsure of what happened and is currently investigating” and advised users to stop using the service and withdraw contract approval.",126000000.0,Unknown,https://www.theblock.co/post/238206/tens-of-millions-of-dollars-withdrawn-from-multichain-on-fantom-in-possible-exploit,2023,Multichain
2023-07-04,MIKE &amp; SID,"Mike Wazowski Monsters Inc $MIKE and Sid Ice Age $SID on the Ethereum chain have been rugged via a backdoor function that allows unlimited minting of tokens. The scammer has profited 87.9 $ETH, equivalent to about $171,000.",171000.0,Contract Vulnerability,https://foresightnews.pro/news/detail/25656,2023,CIVNFT (CivTrade — CivFund Ecosystem)
2023-07-03,AzukiDao,"After spending nearly $40 million on a new set of Azuki NFTs, the Azuki community was outraged that they were &quot;diluting&quot; a near-replica of the original Azuki collection. To counter what Azuki’s creators called a “blatant scam,” holders who claim to have collectively spent millions of dollars on the Azuki project formed AzukiDAO. The DAO created a governance token, $BEAN, which is distributed to Azuki NFT owners. The DAO then began voting to hire lawyers to sue the creators of Azuki and demand a return of the 20,000 ETH (approximately $38 million) that the Elementals NFTs had spent in total. However, governance tokens were exploited shortly after the DAO was created. Attackers were able to exploit a flaw in the smart contract, and two exploiters stole approximately 35 ETH (approximately $69,000), mainly because the variable signatureClaimed in the contract was not checked properly, resulting in a replay attack. The DAO suspended the contract to prevent further theft.",69000.0,Replay Attack,https://twitter.com/wublockchain12/status/1675804855414452225,2023,AzukiDAO
2023-07-02,Poly Network,"The Poly Network, a cross-chain interoperability protocol, was attacked again. This attack affected 58 assets on 11 blockchains. According to SlowMist analysis, Poly Network hackers have profited over $10 million worth of mainstream assets. The attackers implanted a Trojan virus into the program compilation environment, allowing them to acquire the consensus keys of Poly Network’s Relay Chain. Subsequently, they utilized these keys to forge cross-chain transactions. The hackers implanted a Trojan horse code block during the program compilation process, obtaining and uploading consensus keys during program startup. They then employed these keys to sign the block header of the forged Poly Network’s Relay Chain, ultimately submitting the forged cross-chain transactions and block header to the target chain to execute the cross-chain exploit.",10000000.0,Trojan horse virus,https://polynetwork.medium.com/the-poly-network-exploit-analysis-b0a77aff6078,2023,Poly Network
2023-07-02,Aave fork,"The Aave fork project on the Pulse chain suffered a governance attack. The hacker first purchased a large number of Aave tokens to obtain the governance authority of the Aave fork project, and then created multiple contracts. The hacker seemed to want to use the governance authority to modify the implementation of the proxy contract Address, using the user&#39;s authorization to the contract that has not been canceled, to transfer the user&#39;s funds away. Such as WBTC, YFI, BAL, AAVE, UNI and other tokens. Finally, the hacker converted the stolen funds into ETH through the cross-chain bridge protocol, and sent it to the 0xA30190b96FaEe0080144aA0B7645081Fcbf49E6F address of Ethereum. The attacker made a profit of 483 ETH (approximately $930,000).",930000.0,Governance Attack,https://www.panewslab.com/zh/sqarticledetails/kaucoe3r.html,2023,RodeoFinance
2023-07-01,Biswap,"BiSwap, a BSC cross-chain trading platform, said: &quot;The team detected and resolved the Migrator contract vulnerability. The assets on the Biswap V2 and V3 AMM protocols are safe. The team prevents access to the migration process through the website, because the Migrator contract has been exploited, do not try to access directly This contract, if you have not already done so, please withdraw your approval of these contracts. The results of this vulnerability are being reviewed in more detail and a report will be issued later. User funds are safe and the above vulnerability has nothing to do with AMM V2 and V3 funds.” This time The attack has caused approximately $710,000 in damage.",710000.0,Contract Vulnerability,https://twitter.com/Biswap_Dex/status/1674871633461272578,2023,Midas Capital
2023-06-28,Themis,"Themis, a cryptographic lending protocol, has been subject to a prophecy machine manipulation attack, and the attackers have stolen approximately $370,000. The hack is due to a flawed oracle, exploited to inflate the B-wstETH-WETH-Stable-gauge price. Specifically, the deposit of 54.6 B-wstETH-WETH-Stable-gauge (obtained by joining the balancer pool w/ 55 WETH) is able to borrow 317 WETH, basically draining the lending funds.",370000.0,Oracle Attack,https://twitter.com/ThemisProtocol/status/1673806486299099137,2023,Themis Protocol
2023-06-24,Shido,"Shido has been exploited for ~976 $BNB (~$238.5K). The exploiter transferred 1 $BNB to Tornado Cash and bridged the stolen funds to Ethereum, subsequently transferring 125 $ETH to Tornado Cash.",238500.0,Contract Vulnerability,https://panewslab.com/zh/sqarticledetails/5y6bi4cv.html,2023,Keep3r Network
2023-06-19,Ara,"The Ara project was attacked by a flash loan. The attackers are suspected to have made about $124,000 in BUSD. attacker address: 0xF84efA8a9F7E68855CF17EAaC9c2f97A9d131366.",124000.0,Flash Loan Attack,https://bscscan.com/address/0xf84efa8a9f7e68855cf17eaac9c2f97a9d131366,2023,Ara Finance
2023-06-18,Midas Capital,"Cross-chain money market solution Midas Capital has been hacked, causing losses of more than $600,000 after an integer rounding problem in its lending protocol (derived from a fork of the well-known Compound Finance v2 codebase) was exploited. The same situation was also exploited in the previous attack on Hundred Finance. The attacker deposited 400 BNB into Tornado Cash, and some other proceeds were bridged to Ethereum.",600000.0,Contract Vulnerability,https://www.panewslab.com/zh/articledetails/7xmbgnkh.html,2023,Midas Capital
2023-06-15,Hashflow,"Decentralized trading platform Hashflow is suspected to have suffered an authorization-related attack, though this may be a white-hat hacking operation. The loss from the theft was approximately $600,000, and all affected users were able to retrieve all of their assets.",600000.0,Authorization Attack,https://twitter.com/hashflow/status/1669031128307572766,2023,Midas Capital
2023-06-15,"DEP/USDT,  LEV/USDC","DEP/USDT and LEV/USDC pools were stolen with 105,800 stablecoins worth (36,000 USDC and 69,960,000 USDT), and the attackers initially received 1 ETH of initial funding from Tornado Cash.",105800.0,Unknown,https://www.panewslab.com/zh/sqarticledetails/xbxdm9ar.html,2023,SellToken04
2023-06-12,Sturdy,"The DeFi lending protocol Sturdy is suspected to have been hacked, and information on the chain suggests that the attack may have been carried out through price manipulation. The attackers have transferred 442.6 ETH to Tornado Cash.",770000.0,Price Manipulation,https://etherscan.io/address/0x1e8419e724d51e87f78e222d935fbbdeb631a08b,2023,Sturdy V1
2023-06-11,Atlantis Loans,"A governance attack on the BSC eco-protocol Atlantis Loans, in which attackers gained control of the contract and replaced it with a contract containing backdoor functionality to transfer user assets, is currently costing approximately $1 million. The attackers created the malicious governance proposal in the GovernorBravo contract on June 7, 2023.",1000000.0,Governance Attack,https://bscscan.com/address/0xEADe071FF23bceF312deC938eCE29f7da62CF45b,2023,Sturdy V1
2023-06-11,TrustTheTrident,"TrustTheTrident ($SELLC) suffered an attack that resulted in approximately $95,000 in losses.",95000.0,Contract Vulnerability,https://bscscan.com/address/0x4beb05bf9bd4585ae2f4feb74112f18b423abb84,2023,SellToken04
2023-06-11,FPG,"A spokesperson for Floating Point Group (FPG), a trading platform for crypto institutions, said it was hit by a cyber attack on June 11 and has lost between $15 million and $20 million in cryptocurrency. fpg has taken security measures and successfully obtained SOC 2 certification after hiring external auditors to conduct a series of cybersecurity audits and penetration tests last December. After the security breach was discovered, FPG froze all third-party accounts and implemented protective measures for all wallets. The company&#39;s account isolation measures limited the overall impact of the attack.",20000000.0,Security Vulnerability,https://www.coindesk.com/business/2023/06/14/crypto-prime-broker-fpg-loses-up-to-20m-in-cyber-attack/,2023,
2023-06-03,Atomic,"On June 3, multiple Atomic Wallet users posted on social media that their wallet assets had been stolen. Atomic says less than 1% of monthly active users are currently affected/reported. According to SlowMist, Atomic Wallet officially offlined cloudflare’s download site and sha256sum verification site in an emergency. From this, it is speculated that there may be a security problem in the link of downloading the historical version. It is reported that this incident is suspected to be related to the North Korean hacker group Lazarus Group.",100000000.0,Unknown,https://twitter.com/AtomicWallet/status/1664946301815910400,2023,
2023-06-01,DD Coin,"DD Coin was attacked and lost about 126,000 USDT. The attacker initially received 1 BNB of funds from Tornado Cash about 17 days ago. DD Coin has lost 21%.",126000.0,Flash Loan Attack,https://bscscan.com/tx/0xd92bf51b9bf464420e1261cfcd8b291ee05d5fbffbfbb316ec95131779f80809,2023,Local Traders
2023-06-01,Cellframe Network,"The Cellframe Network, a blockchain network based on sharding architecture, is suspected of being attacked by a flash loan. The attacker made a profit of 245 BNB (approximately 74,000 US dollars), and the token CELL has fallen by more than 65%. According to MistTrack analysis, the attacker&#39;s address (0x252...079) on Ethereum had withdrawn 1.37 ETH from Binance.",74000.0,Flash Loan Attack,https://twitter.com/MistTrack_io/status/1664182095730872320,2023,Cellframenet
2023-05-31,Sashimi Swap,"A MEV bot (0xb2…2B96 is the MEV bot call contract, 0xb4…0343 is the single-use MEV bot) borrowed 95,000 WETH (worth nearly $180 million) via flash loan to attack Sashimi Swap. The bot swept away the last remaining money in Sashimi’s investment contract and slETH contract, but only about $3,500. It is reported that Sashimi Swap was attacked in December 2021 and lost $210,000, and the project was subsequently abandoned.",3500.0,Flash Loan Attack,https://twitter.com/ArkhamIntel/status/1664210608865042435,2023,NOON (NO)
2023-05-30,EDE,"The perpetual DEX El Dorado Exchange (EDE) is suspected to have been attacked with losses of about $580,000, and an address has been sending small amounts of money to Arbitrum&#39;s ELP-1 pool and withdrawing large amounts immediately afterwards. The attacker claimed that the protocol backdoor allowed the developer to force the liquidation of any positions and would return the funds if the developer admitted to price manipulation. 334,000 USDC were returned by the attacker on May 30. By May 31, the attackers had returned more than $400,000 in stolen funds. Dorado revealed that the attackers charged 10% of the stolen funds as a fee when returning them.",580000.0,Contract Vulnerability,https://twitter.com/resdegen/status/1663322636594675713,2023,Hector Lending
2023-05-28,Jimbos Protocol,"The Arbitrum ecological project Jimbos Protocol was attacked, and about 4,090 ETH were stolen (about $7.5 million). This attack was due to the lack of slippage control on the liquidity transfer operation, which resulted in the protocol owned liquidity being invested in a skewed/imbalanced price range, which was used in reverse swaps for profit.",7500000.0,Contract Vulnerability,https://www.odaily.news/newsflash/324820?source=share,2023,Jimbos Protocol
2023-05-26,Patricia,"Nigerian gift card and cryptocurrency trading platform Patricia revealed on May 26 that hackers compromised its retail trading app, resulting in an undisclosed amount of BTC and naira assets being compromised, News.bitcoin reported. Other cryptocurrency balances were not affected and assets belonging to their customers and merchants remained safe. Patricia said it had stopped processing withdrawals and was &quot;undergoing internal restructuring&quot;.",2000000.0,Retail transaction app is compromised,https://news.bitcoin.com/hackers-breach-nigerian-crypto-trading-platform-btc-and-naira-assets-compromised/,2023,Swaprum
2023-05-24,CS Token,"CS Token was hacked and a total of 714,000 USDT was stolen. The hacker initially transferred 1 BNB from Tornado Cash, and then transferred 383 ETH to Tornado Cash.",714000.0,Contract Vulnerability,https://bscscan.com/tx/0x906394b2ee093720955a7d55bff1666f6cf6239e46bea8af99d6352b9687baa4,2023,Tornado Cash Governance
2023-05-23,LunaFi,"Polygon ecological project LunaFi was attacked. The attacker obtained initial funds from TornadoCash on BSC, the root cause was a flaw in reward calculation, and many other issues in the contract.",35000.0,Reward Mechanism Flaw,https://polygonscan.com/address/0x11576cb3d8d6328cf319e85b10e09a228e84a8de,2023,NST Simple Swap
2023-05-20,Tornado Cash,"At 15:25 on May 20, Tornado Cash encountered a governance attack. The attacker granted himself 1.2 million votes through a malicious proposal, exceeding the number of legal votes (about 700,000), and gained full governance control. An attacker could withdraw all locked votes and drain all tokens in the governance contract, disabling routers, though the attacker would still not be able to drain individual pools. Tornado Cash governance attackers obtained a total of 483,000 TORN from governance vaults.",2173500.0,Governance Attack,https://twitter.com/SlowMist_Team/status/1660252800406659073,2023,Swaprum
2023-05-20,Swap-LP,"The Swap-LP contract on BNB Chain (0xe0c352c56af65772ac7c9ab45b858cb43d22f28f) has been attacked with a loss of approximately $1.1 million. The attacker (0xdead) transferred the stolen funds to Tornado Cash. specifically, the attacker manipulated a low-level call in the Swap-LP factory address to trigger the 0x33604058 function of the SwapLP pair. This causes all WDZD tokens in the pair to be transferred to the factory address. As a result, the attacker is able to use fewer WDZDs to obtain more SWAP LPs from the unverified address 0x3c4e06d17e243e2cb2e4568249b6f7213c43c743 and subsequently destroy the LPs for profit.",1100000.0,Contract Vulnerability,https://bscscan.com/address/0xdEAd40082286F7e57a56D6e5EFE242b9AC83B137,2023,Tornado Cash Governance
2023-05-19,WDZD Swap,The DeFi protocol WDZD Swap on BSC was exploited and lost about $1.1 million. The attackers made nine malicious transactions that drained 609 Binance-Pegged ETH from contracts related to the WDZD project.,1100000.0,Contract Vulnerability,https://web3isgoinggreat.com/?id=wdzd-swap-exploited-for-1-1-million,2023,Tornado Cash Governance
2023-05-15,land,"The DeFi protocol land was suspected of being attacked and lost about 150,000 US dollars. The reason for the attack was the lack of mint permission control.",150000.0,Contract Vulnerability,https://bscscan.com/address/0x2e599883715d2f92468fa5ae3f9aab4e930e3ac7#tokentxns,2023,Baby Doge Coin
2023-05-12,LW,"The LW token on BSC was attacked, with a loss of 48,415 USDT, and the price of LW token plummeted by 69%. The attackers have transferred about 150 BNB to Tornado Cash.",48415.0,Contract Vulnerability,https://www.panewslab.com/zh/sqarticledetails/4jq3adah.html,2023,LW
2023-05-10,SNK,"The SNK project was attacked. The hacker used SNK&#39;s invitation reward mechanism to make a profit of 190,000 US dollars.",190000.0,Reward Mechanism Flaw,https://www.panewslab.com/zh/sqarticledetails/iizfq6j2.html,2023,SNK (SNK Token / SNKMinter)
2023-05-10,FLOKI,"The ethereum-based meme cryptocurrency FLOKI has suffered a lightning loan attack with a loss of over $50,000. Stolen TX: https://etherscan.io/tx/0x118b7b7c11f9e9bd630ea84ef267b183b34021b667f4a3061f048207d266437a",50000.0,Flash Loan Attack,https://etherscan.io/tx/0x118b7b7c11f9e9bd630ea84ef267b183b34021b667f4a3061f048207d266437a,2023,LW
2023-05-09,MChainCapital,"MChainCapital suffered a flash loan attack and lost about $18,871. TX: https://etherscan.io/tx/0xf72f1d10fc6923f87279ce6c0aef46e372c6652a696f280b0465a301a92f2e26",18871.0,Flash Loan Attack,https://twitter.com/NumenAlert/status/1655851512445403138,2023,Bitpaidio
2023-05-07,Art Coin,"The encrypted art platform Art Coin deployed a liquidity pool (LP pool) on Uniswap V3 on May 7. After a user discovered a loophole in the pre-sale process of Art Coin’s ART token Uniswap V3, he immediately sold the ART he bought at 0.01 ETH during the pre-sale period, and obtained 181 ETH in the liquidity, worth about 331,000 US dollars. Some have questioned the legitimacy of the user&#39;s actions, saying the user performed a Rug Pull. The Art Coin founder has since released a statement saying the bug was due to miscommunication: “Two developers will help us understand LP and set it up. Due to miscommunication, we set up LP before distributing tokens. Therefore, When we sent out the first batch of tokens, the bots ran out of it like crazy.&quot;",331000.0,LP Vulnerability,https://bitcoinist.com/project-losses-over-331000-setup-flaw-on-uniswap-v3/,2023,SNK (SNK Token / SNKMinter)
2023-05-06,DEI,"The stablecoin DEI launched by the DeFi protocol DEUS has been hacked, and the loss has exceeded $6.3 million. Over $5 million was lost on Arbitrum and $1.3 million on the BSC chain. This appears to be a public destroy bug. On May 7, one of the DEI hacker addresses (starting with 0xdf610228) returned about 1.07 million DAIs. on May 8, DEUS tweeted to confirm that the DEI attackers had returned 2,023 ETH.",6300000.0,Contract Vulnerability,https://twitter.com/DeusDao/status/1654614967084101633,2023,DEUS Finance
2023-05-04,Neverfall protocol,"Neverfall protocol Hacked, $75,000 Lost. The attackers have deposited funds into TornadoCash.",75000.0,Contract Vulnerability,https://twitter.com/hexagate_/status/1653663881191993344,2023,Melo
2023-05-02,LEVEL Finance,"LEVEL Finance, a project on BNB, was hacked and lost $1 million. The hackers created an unverified contract 7 days before the attack, used a delegate function to extract LVL tokens in 15,000 increments, converted 214,000 LVL tokens into 3,345 BNB and transferred them to Tornado Cash.",1000000.0,Contract Vulnerability,https://twitter.com/level__finance/status/1653140756540825638?s=46&amp;t=DLwbX9Nw4QECiyZQ0av-fg,2023,Level Perps
2023-05-01,pcash,The EOS project pcash was attacked and lost about $2 million.,2000000.0,Unknown,https://bloks.io/account/nrwgthbeupex,2023,MERLIN DEX
2023-04-30,0VIX,"DeFi protocol 0VIX on the Polygon chain was exploited for around $2 million. The attack was carried out by an attacker manipulating the oracle, who then performed a flash loan attack on the project. The agreement was suspended after the attack.",2000000.0,Oracle Attack,https://www.coindesk.com/business/2023/04/28/defi-protocol-0vix-loses-nearly-2m-in-flash-loan-exploit/,2023,MERLIN DEX
2023-04-23,FilDA,"Multi-chain lending protocol FilDA released a vulnerability exploit statement saying that it was attacked earlier today on the Elastos Smart Chain (ESC) and REI networks, causing losses of approximately $700,000. No other FilDA deployments were affected. Vulnerabilities identified and attack vectors isolated.",700000.0,Contract Vulnerability,https://fildafinance.medium.com/filda-exploit-statement-49ec69e34c53,2023,MetaPoint (POT Token)
